,Filepath,Label
8142,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\901a3552fe26.png,No_DR
8143,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2552.png,Proliferate_DR
8144,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr582.png,Proliferate_DR
8145,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1348.png,Proliferate_DR
8146,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2214.png,Mild
8147,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2126.png,Proliferate_DR
8148,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c6d4e4a3bd4c.png,No_DR
8149,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1636.png,Severe
8150,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate962.png,Moderate
8151,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1223.png,Mild
8152,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\dcc6c0ad5cad.png,No_DR
8153,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr592.png,Proliferate_DR
8154,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1620.png,Moderate
8155,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1678.png,Severe
8156,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2315.png,Proliferate_DR
8157,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\b0f8613305a3.png,No_DR
8158,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2970.png,Severe
8159,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1001.png,Severe
8160,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2513.png,Proliferate_DR
8161,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1002.png,Severe
8162,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1015.png,Severe
8163,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1551.png,Moderate
8164,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\ab7991df166b.png,No_DR
8165,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1250.png,Proliferate_DR
8166,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\360832d84ce0.png,No_DR
8167,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2857.png,Moderate
8168,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1912.png,Mild
8169,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr516.png,Proliferate_DR
8170,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr868.png,Proliferate_DR
8171,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild997.png,Mild
8172,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1702.png,Severe
8173,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr56.png,Proliferate_DR
8174,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c98f623d08d1.png,No_DR
8175,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2101.png,Moderate
8176,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2117.png,Moderate
8177,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr413.png,Proliferate_DR
8178,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr87.png,Proliferate_DR
8179,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr630.png,Proliferate_DR
8180,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1500.png,Proliferate_DR
8181,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1917.png,Moderate
8182,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild381.png,Mild
8183,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2375.png,Proliferate_DR
8184,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2671.png,Proliferate_DR
8185,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe183.png,Severe
8186,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr557.png,Proliferate_DR
8187,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1400.png,Mild
8188,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2635.png,Mild
8189,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2995.png,Severe
8190,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe803.png,Severe
8191,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2727.png,Proliferate_DR
8192,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2484.png,Moderate
8193,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\6b664ed2a938.png,No_DR
8194,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\f2c0b41acd05.png,No_DR
8195,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2047.png,Mild
8196,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate595.png,Moderate
8197,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2313.png,Moderate
8198,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2137.png,Mild
8199,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate403.png,Moderate
8200,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\441848e0f308.png,No_DR
8201,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2886.png,Proliferate_DR
8202,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\ea7e21bab610.png,No_DR
8203,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr106.png,Proliferate_DR
8204,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1411.png,Moderate
8205,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1684.png,Mild
8206,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate680.png,Moderate
8207,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe966.png,Severe
8208,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1747.png,Mild
8209,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\150fc7127582.png,No_DR
8210,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\3abac0961bfd.png,No_DR
8211,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1576.png,Proliferate_DR
8212,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild713.png,Mild
8213,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2044.png,Proliferate_DR
8214,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2967.png,Severe
8215,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild365.png,Mild
8216,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1355.png,Mild
8217,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1034.png,Proliferate_DR
8218,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr950.png,Proliferate_DR
8219,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1810.png,Moderate
8220,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild277.png,Mild
8221,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2788.png,Proliferate_DR
8222,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c9c563864ab1.png,No_DR
8223,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr492.png,Proliferate_DR
8224,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1094.png,Moderate
8225,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2850.png,Moderate
8226,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1095.png,Moderate
8227,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr951.png,Proliferate_DR
8228,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1387.png,Severe
8229,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2828.png,Mild
8230,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1110.png,Proliferate_DR
8231,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr888.png,Proliferate_DR
8232,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2550.png,Proliferate_DR
8233,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\cb2201c226d6.png,No_DR
8234,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1056.png,Mild
8235,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr763.png,Proliferate_DR
8236,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1675.png,Mild
8237,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1323.png,Mild
8238,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild3005.png,Mild
8239,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe155.png,Severe
8240,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2366.png,Moderate
8241,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2407.png,Mild
8242,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1528.png,Mild
8243,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\b0c9a492e068.png,No_DR
8244,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1657.png,Proliferate_DR
8245,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2831.png,Moderate
8246,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe437.png,Severe
8247,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1631.png,Moderate
8248,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate3002.png,Moderate
8249,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2110.png,Mild
8250,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1837.png,Moderate
8251,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2125.png,Proliferate_DR
8252,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate687.png,Moderate
8253,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1424.png,Proliferate_DR
8254,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2021.png,Moderate
8255,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1161.png,Severe
8256,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1405.png,Moderate
8257,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate282.png,Moderate
8258,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2244.png,Severe
8259,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr982.png,Proliferate_DR
8260,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate542.png,Moderate
8261,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\2f81ee5f2926.png,No_DR
8262,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2194.png,Proliferate_DR
8263,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe821.png,Severe
8264,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2618.png,Mild
8265,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2605.png,Moderate
8266,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild803.png,Mild
8267,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1762.png,Mild
8268,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\2f143453bb71.png,No_DR
8269,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2616.png,Mild
8270,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate585.png,Moderate
8271,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild688.png,Mild
8272,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\dc0eea0b68a7.png,No_DR
8273,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr580.png,Proliferate_DR
8274,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr675.png,Proliferate_DR
8275,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe240.png,Severe
8276,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate685.png,Moderate
8277,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\810ed108f5b7.png,No_DR
8278,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2842.png,Proliferate_DR
8279,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2207.png,Mild
8280,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1101.png,Proliferate_DR
8281,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild564.png,Mild
8282,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2072.png,Moderate
8283,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr97.png,Proliferate_DR
8284,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate915.png,Moderate
8285,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2838.png,Mild
8286,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\33b978734eab.png,No_DR
8287,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2076.png,Severe
8288,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1827.png,Mild
8289,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1614.png,Moderate
8290,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1113.png,Moderate
8291,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1501.png,Severe
8292,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2091.png,Severe
8293,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild446.png,Mild
8294,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2835.png,Moderate
8295,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr267.png,Proliferate_DR
8296,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2514.png,Severe
8297,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate665.png,Moderate
8298,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild217.png,Mild
8299,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1415.png,Moderate
8300,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2956.png,Severe
8301,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild435.png,Mild
8302,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\69f43381317b.png,No_DR
8303,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1225.png,Severe
